[INSTANCE=P100R5A2S5_13.txt]
[OBJECTIVE VALUES]
NUM. PROJECTS=89.0
IMPACT=2945.6952289905685
[OPTIMAL SOLUTIONS]
NUM. PROJECTS
A[420, 452] = [6.01]: 0 
A[256, 278] = [6.01]: 0 
A[100, 237] = [6.01]: 0 
A[170, 269] = [6.01]: 0 
A[211, 292] = [6.01]: 0 
A[121, 252] = [6.01]: 252 
A[149, 199] = [6.01]: 0 
A[25, 210] = [6.01]: 0 
A[255, 433] = [6.01]: 0 
A[253, 282] = [6.01]: 0 
A[87, 190] = [6.01]: 190 
A[78, 128] = [6.01]: 0 
A[253, 333] = [6.01]: 0 
A[19, 309] = [6.01]: 0 
A[178, 234] = [6.01]: 0 
A[163, 340] = [6.01]: 269 
A[159, 261] = [6.01]: 0 
A[171, 355] = [6.01]: 0 
A[122, 179] = [6.01]: 0 
A[178, 251] = [6.01]: 0 
A[271, 348] = [6.01]: 279 
A[130, 186] = [6.01]: 0 
A[177, 333] = [6.01]: 0 
A[15, 213] = [6.01]: 0 
A[198, 366] = [6.01]: 0 
A[204, 295] = [6.01]: 279 
A[247, 305] = [6.01]: 0 
A[159, 176] = [6.01]: 0 
A[195, 325] = [6.01]: 0 
A[245, 335] = [6.01]: 0 
A[71, 186] = [6.01]: 186 
A[82, 174] = [6.01]: 0 
A[247, 306] = [6.01]: 0 
A[200, 303] = [6.01]: 0 
A[192, 326] = [6.01]: 0 
A[132, 241] = [6.01]: 241 
A[5, 134] = [6.01]: 0 
A[198, 342] = [6.01]: 0 
A[182, 356] = [6.01]: 0 
A[196, 228] = [6.01]: 0 
A[10, 332] = [6.01]: 211 
A[121, 134] = [6.01]: 0 
A[36, 103] = [6.01]: 0 
A[37, 154] = [6.01]: 0 
A[52, 77] = [6.01]: 0 
A[98, 168] = [6.01]: 127 
A[100, 178] = [6.01]: 0 
A[106, 148] = [6.01]: 0 
A[37, 124] = [6.01]: 0 
A[25, 112] = [6.01]: 0 
A[46, 148] = [6.01]: 142 
A[72, 129] = [6.01]: 0 
A[67, 190] = [6.01]: 0 
A[80, 103] = [6.01]: 0 
A[71, 120] = [6.01]: 0 
A[22, 104] = [6.01]: 104 
A[138, 164] = [6.01]: 0 
A[60, 125] = [6.01]: 0 
A[12, 104] = [6.01]: 0 
A[63, 106] = [6.01]: 0 
A[97, 145] = [6.01]: 129 
A[24, 158] = [6.01]: 0 
A[11, 103] = [6.01]: 0 
A[118, 154] = [6.01]: 0 
A[62, 138] = [6.01]: 0 
A[61, 72] = [6.01]: 72 
A[52, 149] = [6.01]: 0 
A[46, 114] = [6.01]: 0 
A[0, 154] = [6.01]: 0 
A[72, 111] = [6.01]: 0 
A[155, 156] = [6.01]: 0 
A[57, 135] = [6.01]: 0 
A[20, 164] = [6.01]: 0 
A[71, 126] = [6.01]: 0 
A[8, 138] = [6.01]: 0 
A[84, 116] = [6.01]: 116 
A[55, 94] = [6.01]: 0 
A[57, 101] = [6.01]: 0 
A[125, 133] = [6.01]: 0 
A[157, 180] = [6.01]: 0 
A[94, 171] = [6.01]: 136 
A[62, 112] = [6.01]: 0 
A[109, 134] = [6.01]: 0 
A[137, 193] = [6.01]: 0 
A[9, 133] = [6.01]: 0 
A[53, 112] = [6.01]: 112 
A[0, 199] = [6.01]: 199 
A[20, 226] = [6.01]: 0 
A[343, 403] = [6.01]: 0 
A[357, 376] = [6.01]: 0 
A[290, 303] = [6.01]: 301 
A[231, 308] = [6.01]: 0 
A[158, 439] = [6.01]: 0 
A[19, 322] = [6.01]: 0 
A[268, 271] = [6.01]: 0 
A[247, 257] = [6.01]: 257 
A[80, 211] = [6.01]: 0 
A[141, 277] = [6.01]: 0 
A[231, 303] = [6.01]: 0 
A[305, 407] = [6.01]: 0 
A[226, 230] = [6.01]: 230 
A[331, 367] = [6.01]: 0 
A[25, 352] = [6.01]: 0 
A[349, 379] = [6.01]: 0 
A[155, 199] = [6.01]: 0 
A[233, 295] = [6.01]: 295 
A[300, 319] = [6.01]: 0 
A[31, 392] = [6.01]: 0 
A[68, 242] = [6.01]: 0 
A[152, 286] = [6.01]: 0 
A[69, 181] = [6.01]: 181 
A[157, 196] = [6.01]: 0 
A[303, 319] = [6.01]: 0 
A[397, 418] = [6.01]: 0 
A[210, 216] = [6.01]: 0 
A[309, 418] = [6.01]: 313 
A[131, 262] = [6.01]: 0 
A[429, 443] = [6.01]: 0 
A[94, 268] = [6.01]: 0 
A[375, 407] = [6.01]: 0 
A[176, 220] = [6.01]: 220 
A[236, 249] = [6.01]: 0 
A[444, 473] = [6.01]: 0 
A[85, 426] = [6.01]: 0 
A[89, 216] = [6.01]: 0 
A[25, 180] = [6.01]: 180 
A[23, 284] = [6.01]: 0 
A[309, 344] = [6.01]: 0 
A[295, 321] = [6.01]: 0 
A[225, 271] = [6.01]: 0 
A[150, 238] = [6.01]: 238 
A[97, 101] = [6.01]: 0 
A[222, 231] = [6.01]: 0 
A[200, 222] = [6.01]: 0 
A[158, 214] = [6.01]: 0 
A[113, 235] = [6.01]: 201 
A[85, 157] = [6.01]: 0 
A[74, 148] = [6.01]: 0 
A[47, 247] = [6.01]: 0 
A[228, 235] = [6.01]: 0 
A[186, 212] = [6.01]: 200 
A[56, 134] = [6.01]: 0 
A[50, 114] = [6.01]: 0 
A[226, 254] = [6.01]: 0 
A[201, 275] = [6.01]: 0 
A[67, 240] = [6.01]: 203 
A[173, 244] = [6.01]: 0 
A[30, 125] = [6.01]: 0 
A[41, 100] = [6.01]: 0 
A[186, 247] = [6.01]: 0 
A[138, 234] = [6.01]: 190 
A[59, 135] = [6.01]: 0 
A[10, 191] = [6.01]: 0 
A[212, 282] = [6.01]: 0 
A[176, 183] = [6.01]: 0 
A[200, 218] = [6.01]: 202 
A[190, 253] = [6.01]: 253 
A[174, 245] = [6.01]: 245 
A[20, 116] = [6.01]: 116 
A[146, 152] = [6.01]: 152 
A[153, 243] = [6.01]: 202 
A[34, 211] = [6.01]: 211 
A[12, 173] = [6.01]: 173 
A[49, 145] = [6.01]: 145 
A[77, 148] = [6.01]: 148 
A[111, 146] = [6.01]: 146 
A[95, 134] = [6.01]: 134 
A[84, 246] = [6.01]: 246 
A[84, 159] = [6.01]: 159 
A[97, 243] = [6.01]: 243 
A[76, 92] = [6.01]: 92 
A[4, 199] = [6.01]: 199 
A[9, 86] = [6.01]: 0 
A[110, 123] = [6.01]: 123 
A[88, 244] = [6.01]: 244 
A[33, 223] = [6.01]: 156 
A[24, 135] = [6.01]: 135 
A[33, 137] = [6.01]: 137 
A[5, 127] = [6.01]: 127 
A[180, 226] = [6.01]: 226 
A[141, 232] = [6.01]: 171 
A[79, 161] = [6.01]: 161 
A[125, 226] = [6.01]: 226 
A[53, 120] = [6.01]: 120 
A[106, 172] = [6.01]: 172 
A[108, 156] = [6.01]: 156 
A[199, 229] = [6.01]: 229 
A[56, 169] = [6.01]: 169 
A[168, 196] = [6.01]: 196 
A[91, 138] = [6.01]: 138 
A[51, 128] = [6.01]: 128 
A[83, 92] = [6.01]: 92 
A[39, 230] = [6.01]: 230 
A[105, 215] = [6.01]: 215 
A[52, 215] = [6.01]: 215 
A[62, 112] = [6.01]: 112 
A[155, 185] = [6.01]: 0 
A[35, 111] = [6.01]: 111 
A[40, 167] = [6.01]: 167 
A[54, 179] = [6.01]: 179 
A[66, 133] = [6.01]: 133 
A[116, 152] = [6.01]: 0 
A[55, 241] = [6.01]: 0 
A[0, 108] = [6.01]: 0 
A[92, 149] = [6.01]: 0 
A[182, 205] = [6.01]: 0 
A[61, 218] = [6.01]: 218 
A[3, 172] = [6.01]: 172 
A[102, 103] = [6.01]: 103 
A[74, 95] = [6.01]: 95 
A[158, 203] = [6.01]: 158 
A[120, 126] = [6.01]: 126 
A[67, 124] = [6.01]: 124 
A[73, 120] = [6.01]: 120 
A[54, 268] = [6.01]: 268 
A[103, 286] = [6.01]: 185 
A[56, 127] = [6.01]: 127 
A[64, 123] = [6.01]: 123 
A[29, 154] = [6.01]: 154 
A[250, 260] = [6.01]: 260 
A[27, 196] = [6.01]: 172 
A[72, 115] = [6.01]: 115 
A[156, 270] = [6.01]: 270 
A[84, 153] = [6.01]: 153 
A[154, 248] = [6.01]: 248 
A[87, 99] = [6.01]: 99 
A[31, 136] = [6.01]: 136 
A[162, 193] = [6.01]: 193 
A[104, 236] = [6.01]: 236 
A[190, 226] = [6.01]: 226 
A[81, 144] = [6.01]: 144 
A[195, 208] = [6.01]: 0 
A[141, 157] = [6.01]: 0 
A[70, 184] = [6.01]: 0 
A[127, 170] = [6.01]: 0 
A[79, 117] = [6.01]: 117 
[INSTANCE=P100R5A2S5_13.txt]
[OBJECTIVE VALUES]
NUM. PROJECTS=89.0
IMPACT=2945.6952289905685
[OPTIMAL SOLUTIONS]
NUM. PROJECTS
A[420, 452] = [6.01]: 0 
A[126, 220] = [6.01]: 0 
A[299, 314] = [6.01]: 0 
A[248, 354] = [6.01]: 0 
A[148, 286] = [6.01]: 286 
A[173, 280] = [6.01]: 0 
A[353, 371] = [6.01]: 0 
A[204, 288] = [6.01]: 0 
A[243, 459] = [6.01]: 0 
A[270, 338] = [6.01]: 338 
A[297, 330] = [6.01]: 0 
A[364, 491] = [6.01]: 0 
A[135, 313] = [6.01]: 0 
A[137, 211] = [6.01]: 0 
A[237, 439] = [6.01]: 357 
A[60, 350] = [6.01]: 0 
A[167, 322] = [6.01]: 0 
A[172, 350] = [6.01]: 0 
A[358, 441] = [6.01]: 0 
A[22, 246] = [6.01]: 246 
A[299, 404] = [6.01]: 0 
A[395, 449] = [6.01]: 0 
A[157, 382] = [6.01]: 0 
A[29, 323] = [6.01]: 0 
A[104, 400] = [6.01]: 392 
A[392, 577] = [6.01]: 0 
A[376, 495] = [6.01]: 0 
A[291, 455] = [6.01]: 0 
A[64, 212] = [6.01]: 0 
A[64, 353] = [6.01]: 353 
A[335, 342] = [6.01]: 0 
A[293, 353] = [6.01]: 0 
A[323, 437] = [6.01]: 0 
A[411, 521] = [6.01]: 0 
A[219, 284] = [6.01]: 0 
A[36, 258] = [6.01]: 0 
A[241, 277] = [6.01]: 0 
A[121, 417] = [6.01]: 0 
A[0, 383] = [6.01]: 0 
A[439, 457] = [6.01]: 0 
A[215, 280] = [6.01]: 0 
A[107, 219] = [6.01]: 0 
A[302, 520] = [6.01]: 0 
A[283, 337] = [6.01]: 0 
A[265, 298] = [6.01]: 298 
A[0, 406] = [6.01]: 406 
A[193, 322] = [6.01]: 0 
A[42, 261] = [6.01]: 0 
A[31, 255] = [6.01]: 0 
A[338, 451] = [6.01]: 339 
A[469, 558] = [6.01]: 0 
A[335, 341] = [6.01]: 0 
A[213, 260] = [6.01]: 0 
A[177, 260] = [6.01]: 0 
A[75, 298] = [6.01]: 298 
A[179, 366] = [6.01]: 0 
A[160, 226] = [6.01]: 0 
A[260, 274] = [6.01]: 0 
A[114, 181] = [6.01]: 0 
A[335, 390] = [6.01]: 0 
A[377, 385] = [6.01]: 0 
A[244, 294] = [6.01]: 0 
A[160, 308] = [6.01]: 0 
A[138, 147] = [6.01]: 0 
A[355, 358] = [6.01]: 0 
A[388, 417] = [6.01]: 0 
A[76, 260] = [6.01]: 0 
A[317, 361] = [6.01]: 0 
A[207, 273] = [6.01]: 0 
A[61, 220] = [6.01]: 220 
A[273, 317] = [6.01]: 0 
A[302, 382] = [6.01]: 0 
A[131, 222] = [6.01]: 0 
A[213, 287] = [6.01]: 0 
A[253, 258] = [6.01]: 258 
A[390, 419] = [6.01]: 0 
A[190, 311] = [6.01]: 0 
A[194, 298] = [6.01]: 0 
A[181, 199] = [6.01]: 0 
A[165, 221] = [6.01]: 221 
A[347, 457] = [6.01]: 0 
A[153, 279] = [6.01]: 0 
A[53, 205] = [6.01]: 0 
A[228, 262] = [6.01]: 0 
A[287, 346] = [6.01]: 310 
A[255, 287] = [6.01]: 0 
A[349, 375] = [6.01]: 0 
A[192, 234] = [6.01]: 0 
A[228, 305] = [6.01]: 0 
A[175, 301] = [6.01]: 300 
A[177, 221] = [6.01]: 0 
A[34, 243] = [6.01]: 0 
A[42, 470] = [6.01]: 0 
A[189, 419] = [6.01]: 0 
A[123, 198] = [6.01]: 198 
A[0, 256] = [6.01]: 256 
A[134, 383] = [6.01]: 0 
A[157, 365] = [6.01]: 0 
A[226, 297] = [6.01]: 0 
A[186, 251] = [6.01]: 251 
A[337, 427] = [6.01]: 0 
A[242, 398] = [6.01]: 0 
A[118, 226] = [6.01]: 0 
A[202, 206] = [6.01]: 0 
A[67, 215] = [6.01]: 215 
A[196, 269] = [6.01]: 0 
A[16, 202] = [6.01]: 0 
A[242, 310] = [6.01]: 0 
A[87, 301] = [6.01]: 0 
A[348, 409] = [6.01]: 0 
A[140, 292] = [6.01]: 0 
A[85, 230] = [6.01]: 0 
A[185, 288] = [6.01]: 0 
A[265, 288] = [6.01]: 0 
A[316, 432] = [6.01]: 0 
A[308, 358] = [6.01]: 0 
A[53, 156] = [6.01]: 0 
A[392, 461] = [6.01]: 0 
A[114, 271] = [6.01]: 0 
A[247, 283] = [6.01]: 283 
A[210, 242] = [6.01]: 0 
A[316, 367] = [6.01]: 0 
A[225, 304] = [6.01]: 0 
A[143, 173] = [6.01]: 0 
A[392, 461] = [6.01]: 0 
A[47, 235] = [6.01]: 0 
A[384, 447] = [6.01]: 0 
A[37, 249] = [6.01]: 0 
A[186, 290] = [6.01]: 0 
A[183, 232] = [6.01]: 232 
A[225, 351] = [6.01]: 0 
A[359, 363] = [6.01]: 0 
A[168, 342] = [6.01]: 0 
A[89, 151] = [6.01]: 0 
A[87, 194] = [6.01]: 194 
A[251, 335] = [6.01]: 0 
A[176, 190] = [6.01]: 0 
A[294, 327] = [6.01]: 0 
A[163, 297] = [6.01]: 0 
A[275, 387] = [6.01]: 307 
A[245, 269] = [6.01]: 0 
A[185, 272] = [6.01]: 0 
A[48, 283] = [6.01]: 0 
A[40, 190] = [6.01]: 0 
A[368, 409] = [6.01]: 0 
A[340, 453] = [6.01]: 0 
A[0, 301] = [6.01]: 301 
A[4, 210] = [6.01]: 0 
A[211, 371] = [6.01]: 0 
A[104, 222] = [6.01]: 222 
A[209, 332] = [6.01]: 0 
A[102, 208] = [6.01]: 0 
A[47, 360] = [6.01]: 0 
A[172, 185] = [6.01]: 0 
A[181, 348] = [6.01]: 287 
A[242, 257] = [6.01]: 0 
A[132, 315] = [6.01]: 0 
A[154, 202] = [6.01]: 0 
A[336, 437] = [6.01]: 0 
A[332, 357] = [6.01]: 0 
A[221, 228] = [6.01]: 0 
A[248, 420] = [6.01]: 0 
A[289, 292] = [6.01]: 0 
A[162, 222] = [6.01]: 0 
A[284, 323] = [6.01]: 297 
A[288, 338] = [6.01]: 0 
A[227, 239] = [6.01]: 0 
A[177, 301] = [6.01]: 0 
A[287, 334] = [6.01]: 0 
A[220, 293] = [6.01]: 293 
A[265, 297] = [6.01]: 0 
A[231, 398] = [6.01]: 0 
A[70, 225] = [6.01]: 0 
A[276, 314] = [6.01]: 0 
A[196, 233] = [6.01]: 233 
A[128, 209] = [6.01]: 0 
A[86, 252] = [6.01]: 0 
A[186, 258] = [6.01]: 0 
A[214, 297] = [6.01]: 0 
A[162, 224] = [6.01]: 224 
A[66, 229] = [6.01]: 0 
A[286, 345] = [6.01]: 0 
A[129, 168] = [6.01]: 0 
A[236, 243] = [6.01]: 0 
A[74, 298] = [6.01]: 256 
A[192, 314] = [6.01]: 0 
A[20, 140] = [6.01]: 0 
A[260, 337] = [6.01]: 0 
A[47, 138] = [6.01]: 0 
A[203, 298] = [6.01]: 246 
A[150, 295] = [6.01]: 0 
A[2, 187] = [6.01]: 0 
A[223, 286] = [6.01]: 0 
A[347, 377] = [6.01]: 0 
A[121, 178] = [6.01]: 178 
A[230, 239] = [6.01]: 0 
A[165, 226] = [6.01]: 0 
A[166, 292] = [6.01]: 0 
A[155, 305] = [6.01]: 0 
A[164, 195] = [6.01]: 195 
A[230, 238] = [6.01]: 0 
A[105, 328] = [6.01]: 0 
A[241, 254] = [6.01]: 0 
A[199, 240] = [6.01]: 0 
A[18, 231] = [6.01]: 231 
A[277, 294] = [6.01]: 0 
A[99, 230] = [6.01]: 0 
A[236, 246] = [6.01]: 0 
A[188, 211] = [6.01]: 0 
A[230, 292] = [6.01]: 255 
A[74, 283] = [6.01]: 0 
A[98, 264] = [6.01]: 0 
A[160, 174] = [6.01]: 0 
A[83, 267] = [6.01]: 0 
A[111, 214] = [6.01]: 214 
A[113, 296] = [6.01]: 0 
A[41, 141] = [6.01]: 0 
A[134, 206] = [6.01]: 0 
A[279, 372] = [6.01]: 0 
A[128, 171] = [6.01]: 171 
A[195, 206] = [6.01]: 0 
A[178, 188] = [6.01]: 0 
A[230, 315] = [6.01]: 0 
A[129, 331] = [6.01]: 0 
A[41, 159] = [6.01]: 159 
A[7, 360] = [6.01]: 0 
A[59, 164] = [6.01]: 0 
A[114, 380] = [6.01]: 0 
A[146, 170] = [6.01]: 0 
A[143, 159] = [6.01]: 159 
A[141, 306] = [6.01]: 0 
A[219, 241] = [6.01]: 0 
A[164, 225] = [6.01]: 0 
A[33, 195] = [6.01]: 0 
A[227, 329] = [6.01]: 259 
A[134, 353] = [6.01]: 0 
A[272, 280] = [6.01]: 0 
A[65, 211] = [6.01]: 0 
A[133, 211] = [6.01]: 0 
A[129, 349] = [6.01]: 281 
A[140, 143] = [6.01]: 0 
A[170, 220] = [6.01]: 0 
A[146, 356] = [6.01]: 0 
A[209, 349] = [6.01]: 0 
A[188, 245] = [6.01]: 245 
A[313, 344] = [6.01]: 0 
A[243, 316] = [6.01]: 0 
A[287, 318] = [6.01]: 0 
A[141, 178] = [6.01]: 0 
A[103, 285] = [6.01]: 285 
A[250, 280] = [6.01]: 0 
A[303, 415] = [6.01]: 0 
A[298, 328] = [6.01]: 0 
A[62, 201] = [6.01]: 0 
A[220, 253] = [6.01]: 253 
A[180, 183] = [6.01]: 0 
A[286, 289] = [6.01]: 0 
A[9, 221] = [6.01]: 0 
A[261, 492] = [6.01]: 0 
A[56, 278] = [6.01]: 278 
A[173, 259] = [6.01]: 0 
A[116, 259] = [6.01]: 0 
A[30, 218] = [6.01]: 0 
A[323, 394] = [6.01]: 0 
A[187, 203] = [6.01]: 203 
A[256, 278] = [6.01]: 0 
A[100, 237] = [6.01]: 0 
A[170, 269] = [6.01]: 0 
A[211, 292] = [6.01]: 0 
A[121, 252] = [6.01]: 252 
A[149, 199] = [6.01]: 0 
A[25, 210] = [6.01]: 0 
A[255, 433] = [6.01]: 0 
A[253, 282] = [6.01]: 0 
A[87, 190] = [6.01]: 190 
A[78, 128] = [6.01]: 0 
A[253, 333] = [6.01]: 0 
A[19, 309] = [6.01]: 0 
A[178, 234] = [6.01]: 0 
A[163, 340] = [6.01]: 269 
A[159, 261] = [6.01]: 0 
A[171, 355] = [6.01]: 0 
A[122, 179] = [6.01]: 0 
A[178, 251] = [6.01]: 0 
A[271, 348] = [6.01]: 279 
A[130, 186] = [6.01]: 0 
A[177, 333] = [6.01]: 0 
A[15, 213] = [6.01]: 0 
A[198, 366] = [6.01]: 0 
A[204, 295] = [6.01]: 279 
A[247, 305] = [6.01]: 0 
A[159, 176] = [6.01]: 0 
A[195, 325] = [6.01]: 0 
A[245, 335] = [6.01]: 0 
A[71, 186] = [6.01]: 186 
A[82, 174] = [6.01]: 0 
A[247, 306] = [6.01]: 0 
A[200, 303] = [6.01]: 0 
A[192, 326] = [6.01]: 0 
A[132, 241] = [6.01]: 241 
A[5, 134] = [6.01]: 0 
A[198, 342] = [6.01]: 0 
A[182, 356] = [6.01]: 0 
A[196, 228] = [6.01]: 0 
A[10, 332] = [6.01]: 211 
A[121, 134] = [6.01]: 0 
A[36, 103] = [6.01]: 0 
A[37, 154] = [6.01]: 0 
A[52, 77] = [6.01]: 0 
A[98, 168] = [6.01]: 127 
A[100, 178] = [6.01]: 0 
A[106, 148] = [6.01]: 0 
A[37, 124] = [6.01]: 0 
A[25, 112] = [6.01]: 0 
A[46, 148] = [6.01]: 142 
A[72, 129] = [6.01]: 0 
A[67, 190] = [6.01]: 0 
A[80, 103] = [6.01]: 0 
A[71, 120] = [6.01]: 0 
A[22, 104] = [6.01]: 104 
A[138, 164] = [6.01]: 0 
A[60, 125] = [6.01]: 0 
A[12, 104] = [6.01]: 0 
A[63, 106] = [6.01]: 0 
A[97, 145] = [6.01]: 129 
A[24, 158] = [6.01]: 0 
A[11, 103] = [6.01]: 0 
A[118, 154] = [6.01]: 0 
A[62, 138] = [6.01]: 0 
A[61, 72] = [6.01]: 72 
A[52, 149] = [6.01]: 0 
A[46, 114] = [6.01]: 0 
A[0, 154] = [6.01]: 0 
A[72, 111] = [6.01]: 0 
A[155, 156] = [6.01]: 0 
A[57, 135] = [6.01]: 0 
A[20, 164] = [6.01]: 0 
A[71, 126] = [6.01]: 0 
A[8, 138] = [6.01]: 0 
A[84, 116] = [6.01]: 116 
A[55, 94] = [6.01]: 0 
A[57, 101] = [6.01]: 0 
A[125, 133] = [6.01]: 0 
A[157, 180] = [6.01]: 0 
A[94, 171] = [6.01]: 136 
A[62, 112] = [6.01]: 0 
A[109, 134] = [6.01]: 0 
A[137, 193] = [6.01]: 0 
A[9, 133] = [6.01]: 0 
A[53, 112] = [6.01]: 112 
A[0, 199] = [6.01]: 199 
A[20, 226] = [6.01]: 0 
A[343, 403] = [6.01]: 0 
A[357, 376] = [6.01]: 0 
A[290, 303] = [6.01]: 301 
A[231, 308] = [6.01]: 0 
A[158, 439] = [6.01]: 0 
A[19, 322] = [6.01]: 0 
A[268, 271] = [6.01]: 0 
A[247, 257] = [6.01]: 257 
A[80, 211] = [6.01]: 0 
A[141, 277] = [6.01]: 0 
A[231, 303] = [6.01]: 0 
A[305, 407] = [6.01]: 0 
A[226, 230] = [6.01]: 230 
A[331, 367] = [6.01]: 0 
A[25, 352] = [6.01]: 0 
A[349, 379] = [6.01]: 0 
A[155, 199] = [6.01]: 0 
A[233, 295] = [6.01]: 295 
A[300, 319] = [6.01]: 0 
A[31, 392] = [6.01]: 0 
A[68, 242] = [6.01]: 0 
A[152, 286] = [6.01]: 0 
A[69, 181] = [6.01]: 181 
A[157, 196] = [6.01]: 0 
A[303, 319] = [6.01]: 0 
A[397, 418] = [6.01]: 0 
A[210, 216] = [6.01]: 0 
A[309, 418] = [6.01]: 313 
A[131, 262] = [6.01]: 0 
A[429, 443] = [6.01]: 0 
A[94, 268] = [6.01]: 0 
A[375, 407] = [6.01]: 0 
A[176, 220] = [6.01]: 220 
A[236, 249] = [6.01]: 0 
A[444, 473] = [6.01]: 0 
A[85, 426] = [6.01]: 0 
A[89, 216] = [6.01]: 0 
A[25, 180] = [6.01]: 180 
A[23, 284] = [6.01]: 0 
A[309, 344] = [6.01]: 0 
A[295, 321] = [6.01]: 0 
A[225, 271] = [6.01]: 0 
A[150, 238] = [6.01]: 238 
A[97, 101] = [6.01]: 0 
A[222, 231] = [6.01]: 0 
A[200, 222] = [6.01]: 0 
A[158, 214] = [6.01]: 0 
A[113, 235] = [6.01]: 201 
A[85, 157] = [6.01]: 0 
A[74, 148] = [6.01]: 0 
A[47, 247] = [6.01]: 0 
A[228, 235] = [6.01]: 0 
A[186, 212] = [6.01]: 200 
A[56, 134] = [6.01]: 0 
A[50, 114] = [6.01]: 0 
A[226, 254] = [6.01]: 0 
A[201, 275] = [6.01]: 0 
A[67, 240] = [6.01]: 203 
A[173, 244] = [6.01]: 0 
A[30, 125] = [6.01]: 0 
A[41, 100] = [6.01]: 0 
A[186, 247] = [6.01]: 0 
A[138, 234] = [6.01]: 190 
A[59, 135] = [6.01]: 0 
A[10, 191] = [6.01]: 0 
A[212, 282] = [6.01]: 0 
A[176, 183] = [6.01]: 0 
A[200, 218] = [6.01]: 202 
A[190, 253] = [6.01]: 253 
A[174, 245] = [6.01]: 245 
A[20, 116] = [6.01]: 116 
A[146, 152] = [6.01]: 152 
A[153, 243] = [6.01]: 202 
A[34, 211] = [6.01]: 211 
A[12, 173] = [6.01]: 173 
A[49, 145] = [6.01]: 145 
A[77, 148] = [6.01]: 148 
A[111, 146] = [6.01]: 146 
A[95, 134] = [6.01]: 134 
A[84, 246] = [6.01]: 246 
A[84, 159] = [6.01]: 159 
A[97, 243] = [6.01]: 243 
A[76, 92] = [6.01]: 92 
A[4, 199] = [6.01]: 199 
A[9, 86] = [6.01]: 0 
A[110, 123] = [6.01]: 123 
A[88, 244] = [6.01]: 244 
A[33, 223] = [6.01]: 156 
A[24, 135] = [6.01]: 135 
A[33, 137] = [6.01]: 137 
A[5, 127] = [6.01]: 127 
A[180, 226] = [6.01]: 226 
A[141, 232] = [6.01]: 171 
A[79, 161] = [6.01]: 161 
A[125, 226] = [6.01]: 226 
A[53, 120] = [6.01]: 120 
A[106, 172] = [6.01]: 172 
A[108, 156] = [6.01]: 156 
A[199, 229] = [6.01]: 229 
A[56, 169] = [6.01]: 169 
A[168, 196] = [6.01]: 196 
A[91, 138] = [6.01]: 138 
A[51, 128] = [6.01]: 128 
A[83, 92] = [6.01]: 92 
A[39, 230] = [6.01]: 230 
A[105, 215] = [6.01]: 215 
A[52, 215] = [6.01]: 215 
A[62, 112] = [6.01]: 112 
A[155, 185] = [6.01]: 0 
A[35, 111] = [6.01]: 111 
A[40, 167] = [6.01]: 167 
A[54, 179] = [6.01]: 179 
A[66, 133] = [6.01]: 133 
A[116, 152] = [6.01]: 0 
A[55, 241] = [6.01]: 0 
A[0, 108] = [6.01]: 0 
A[92, 149] = [6.01]: 0 
A[182, 205] = [6.01]: 0 
A[61, 218] = [6.01]: 218 
A[3, 172] = [6.01]: 172 
A[102, 103] = [6.01]: 103 
A[74, 95] = [6.01]: 95 
A[158, 203] = [6.01]: 158 
A[120, 126] = [6.01]: 126 
A[67, 124] = [6.01]: 124 
A[73, 120] = [6.01]: 120 
A[54, 268] = [6.01]: 268 
A[103, 286] = [6.01]: 185 
A[56, 127] = [6.01]: 127 
A[64, 123] = [6.01]: 123 
A[29, 154] = [6.01]: 154 
A[250, 260] = [6.01]: 260 
A[27, 196] = [6.01]: 172 
A[72, 115] = [6.01]: 115 
A[156, 270] = [6.01]: 270 
A[84, 153] = [6.01]: 153 
A[154, 248] = [6.01]: 248 
A[87, 99] = [6.01]: 99 
A[31, 136] = [6.01]: 136 
A[162, 193] = [6.01]: 193 
A[104, 236] = [6.01]: 236 
A[190, 226] = [6.01]: 226 
A[81, 144] = [6.01]: 144 
A[195, 208] = [6.01]: 0 
A[141, 157] = [6.01]: 0 
A[70, 184] = [6.01]: 0 
A[127, 170] = [6.01]: 0 
A[79, 117] = [6.01]: 117 
IMPACT
A[420, 452] = [6.01]: 0 
A[126, 220] = [6.01]: 0 
A[299, 314] = [6.01]: 0 
A[248, 354] = [6.01]: 0 
A[148, 286] = [6.01]: 286 
A[173, 280] = [6.01]: 0 
A[353, 371] = [6.01]: 0 
A[204, 288] = [6.01]: 0 
A[243, 459] = [6.01]: 0 
A[270, 338] = [6.01]: 338 
A[297, 330] = [6.01]: 0 
A[364, 491] = [6.01]: 0 
A[135, 313] = [6.01]: 0 
A[137, 211] = [6.01]: 0 
A[237, 439] = [6.01]: 357 
A[60, 350] = [6.01]: 0 
A[167, 322] = [6.01]: 0 
A[172, 350] = [6.01]: 0 
A[358, 441] = [6.01]: 0 
A[22, 246] = [6.01]: 246 
A[299, 404] = [6.01]: 0 
A[395, 449] = [6.01]: 0 
A[157, 382] = [6.01]: 0 
A[29, 323] = [6.01]: 0 
A[104, 400] = [6.01]: 392 
A[392, 577] = [6.01]: 0 
A[376, 495] = [6.01]: 0 
A[291, 455] = [6.01]: 0 
A[64, 212] = [6.01]: 0 
A[64, 353] = [6.01]: 353 
